Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Q1Vals	Q2Vals	LossPi	LossQ	DeltaLossQ	DeltaLossPi	StopIter
148	34.32719116210937	600.2710012985801	1677.8188	-373.95074	501.025	-0.45974647998809814	-0.4591372609138489	0.32867342233657837	0.3276156783103943	0.0007419884204864502	0.02173784375190735	49.0
149	-154.9907470703125	365.1035640746335	722.44037	-387.15817	513.45	-0.4074682593345642	-0.40919774770736694	0.27915462851524353	0.31448835134506226	0.002439647912979126	0.049688249826431274	49.0
150	-17.586561584472655	544.0336846188846	1675.8414	-380.4378	501.0	-0.3289356827735901	-0.330782949924469	0.20277005434036255	0.30374544858932495	0.0053865909576416016	0.07583224773406982	49.0
151	71.7258544921875	655.8373273914805	1682.122	-375.21677	501.025	-0.5151067972183228	-0.5105301737785339	0.3830716609954834	0.2880747318267822	0.03441929817199707	0.17664916813373566	49.0
152	-112.5334228515625	503.60897529730346	1665.2434	-372.3173	501.0	-0.3323729634284973	-0.33280935883522034	0.20281296968460083	0.3035627007484436	0.027308225631713867	0.17546865344047546	49.0
153	239.78603515625	920.0489660882185	3665.0215	-383.136	501.0	-0.43724319338798523	-0.4359084367752075	0.3061840832233429	0.3273845613002777	0.009537726640701294	0.09760290384292603	49.0
154	-29.255520629882813	590.9594317717588	2666.4004	-381.39865	513.475	-0.4952501654624939	-0.4935447573661804	0.3641960620880127	0.2737327814102173	0.0035359859466552734	0.05884459614753723	49.0
155	-96.23433227539063	516.706347938556	1659.582	-402.63803	501.0	-0.4005410075187683	-0.40110713243484497	0.2709507644176483	0.3035235106945038	0.008098006248474121	0.09296149015426636	49.0
156	-78.39112548828125	514.0560037583454	1705.3237	-376.09567	501.0	-0.4732714891433716	-0.47258153557777405	0.34090685844421387	0.29648518562316895	0.005462586879730225	0.07237273454666138	49.0
157	2.695611572265625	548.8525530595626	1635.8453	-366.61456	501.025	-0.4166308641433716	-0.4173300266265869	0.287533700466156	0.2876887917518616	0.0029854774475097656	0.055485546588897705	49.0
158	85.18095703125	656.0315541191598	1729.7241	-374.4746	501.0	16.544408798217773	17.870752334594727	-16.729211807250977	15417.1396484375	228.001953125	17.014509201049805	49.0
159	56.29676513671875	668.2314718718358	1721.263	-354.23596	513.475	7.433635711669922	7.569300651550293	-7.634497165679932	7761.8154296875	98.83984375	8.695611953735352	49.0
160	4.502798461914063	592.1435214540475	1659.7236	-367.79553	501.0	-0.39628833532333374	-0.5929917097091675	0.4408434331417084	0.3192349076271057	64.58338928222656	8.053834915161133	49.0
161	118.154443359375	615.9393030161332	1683.1033	-360.25674	501.025	-0.3481617569923401	-0.3405369222164154	0.24035580456256866	0.30125856399536133	0.050839900970458984	0.2026667445898056	49.0
162	-113.321630859375	516.5952477520482	1723.3628	-373.87592	501.0	-0.3390539288520813	-0.3399616777896881	0.2190362513065338	0.3049275875091553	0.002203822135925293	0.018873274326324463	49.0
163	-106.6759765625	460.01535300465787	1697.9062	-364.7535	501.0	-0.31875866651535034	-0.3201140761375427	0.19971422851085663	0.3207811415195465	0.001956850290298462	0.02675621211528778	49.0
164	153.4928955078125	838.2633834302916	2694.9858	-620.1834	513.5	-0.3630816340446472	-0.3603416681289673	0.23877084255218506	0.2936939299106598	0.0026929080486297607	0.039257198572158813	49.0
165	-39.198367309570315	578.7066614442934	1685.8658	-393.69342	501.0	-0.3582429587841034	-0.3580551743507385	0.23658162355422974	0.296317994594574	0.0010535717010498047	0.008176028728485107	49.0
166	53.18646240234375	760.6639205325831	2667.9258	-377.1541	501.0	6.870937824249268	8.858901977539062	-7.013981342315674	7762.8818359375	59.28466796875	7.250906944274902	49.0
167	37.470428466796875	785.5668972149984	3690.8855	-365.41385	501.0	-0.562041163444519	0.25755706429481506	0.49955832958221436	0.6037921905517578	68.89307403564453	7.572812080383301	49.0
168	327.1171142578125	816.8831005719239	2690.4224	-372.0548	501.025	4.023581504821777	2.7384119033813477	-2.9836244583129883	7778.86376953125	41.15771484375	3.4819674491882324	49.0
169	174.4778076171875	734.715999553569	2282.9016	-367.5383	513.45	0.13881322741508484	0.17810222506523132	-0.1794608235359192	0.5419691801071167	16.28998374938965	2.8279058933258057	49.0
170	203.707421875	761.9315257948052	2664.719	-361.40192	501.0	-0.4394342303276062	-0.4339142441749573	0.3332509398460388	0.3023025691509247	0.3381880819797516	0.5197593569755554	49.0
171	109.56785888671875	696.646718215194	1720.6178	-383.3223	501.025	3.522592067718506	8.563020706176758	-3.8489532470703125	7771.3857421875	52.1240234375	4.180394172668457	49.0
172	-94.4909912109375	552.29020903869	2715.1775	-368.90192	501.0	0.1330108344554901	0.10097721219062805	-0.12905707955360413	0.564324140548706	44.37467956542969	3.3936986923217773	49.0
173	-9.512347412109374	735.0113604564218	2641.7786	-379.50162	501.0	-0.3380608558654785	-0.34226852655410767	0.22478324174880981	0.2928411364555359	0.1969016194343567	0.32365238666534424	49.0
174	-153.07158203125	433.31326716360763	1667.8213	-599.4898	513.475	-0.3890487551689148	-0.391178160905838	0.27071496844291687	0.28307437896728516	0.005739301443099976	0.04298903048038483	49.0
175	66.95850830078125	848.30716724545	3670.7205	-390.7378	501.0	-0.29734405875205994	-0.2952505648136139	0.17074817419052124	0.30493399500846863	0.008977621793746948	0.0955381989479065	49.0
176	206.39775390625	886.1288281057106	2680.22	-371.19962	501.0	-0.42578768730163574	-0.420585036277771	0.3000778257846832	0.2854619026184082	0.01699882745742798	0.1235826313495636	49.0
177	76.89459228515625	577.342446040476	1678.1385	-380.78232	501.0	-0.33335384726524353	-0.3372688293457031	0.21530377864837646	0.29357999563217163	0.006805926561355591	0.0848015546798706	49.0
178	191.17147216796874	738.1226185397654	2646.297	-383.74222	501.0	3.3959388732910156	7.432103157043457	-3.73368501663208	7771.4765625	50.783203125	3.949492931365967	49.0
179	227.5215576171875	800.1111797744111	2666.2356	-386.00537	501.025	0.5918909311294556	0.726142168045044	-0.6770493388175964	1.3556146621704102	38.98453140258789	2.8576695919036865	49.0
180	251.033837890625	832.0687171141576	2686.853	-387.8868	501.025	-0.3253300189971924	-0.32820141315460205	0.21771308779716492	0.33459901809692383	1.0370488166809082	0.9153792858123779	49.0
181	32.28156433105469	683.5930441424928	1684.1919	-377.32834	501.0	-0.33998411893844604	-0.3380807042121887	0.22801314294338226	0.3231167495250702	0.008692413568496704	0.0034955590963363647	49.0
182	97.04945068359375	660.7648220055302	1662.0708	-394.1281	501.025	-0.4978638291358948	-0.4976799488067627	0.3763315677642822	0.26405441761016846	0.022944867610931396	0.14786706864833832	49.0
183	150.996875	766.3047044094144	2658.7512	-363.00827	501.025	-0.32993632555007935	-0.3313738703727722	0.21550574898719788	0.31161484122276306	0.027612000703811646	0.16564476490020752	49.0
184	96.39547119140624	614.6662509036917	1684.5894	-378.0106	513.4	-0.3887385427951813	-0.38971078395843506	0.26597142219543457	0.3091246485710144	0.003236055374145508	0.045642077922821045	49.0
185	152.346923828125	695.7987855695064	1672.7489	-373.21112	501.025	-0.40798136591911316	-0.4080542325973511	0.2809230387210846	0.2984530031681061	0.0009518265724182129	0.018487662076950073	49.0
186	93.4654296875	707.3489237992802	1720.4673	-380.07202	501.025	-0.3225829601287842	-0.3176991641521454	0.19637711346149445	0.31284451484680176	0.008657872676849365	0.08777700364589691	49.0
187	13.460775756835938	548.0895227971431	1663.3872	-366.1525	501.025	-0.3887345492839813	-0.3914552628993988	0.26383069157600403	0.3165912628173828	0.004541635513305664	0.06573837995529175	49.0
188	-124.54820556640625	481.87083331531903	1677.4078	-379.39142	501.0	-0.31648147106170654	-0.3137577772140503	0.18808868527412415	0.2931554913520813	0.005539119243621826	0.07660791277885437	49.0
189	-22.192626953125	599.7662669740605	1683.9497	-601.8103	513.45	-0.2556893229484558	-0.2520987391471863	0.1285536289215088	0.32070621848106384	0.0037716329097747803	0.0586816668510437	49.0
190	4.822390747070313	555.8849251418858	1645.7103	-378.66928	501.05	-0.43179380893707275	-0.4372137784957886	0.310040682554245	0.27189987897872925	0.030215024948120117	0.18076767027378082	49.0
191	-131.5916015625	428.63074143136305	1631.8306	-375.08905	501.0	-0.26878076791763306	-0.26172369718551636	0.13792836666107178	0.3083575665950775	0.03195619583129883	0.17044547200202942	49.0
192	101.38970947265625	660.0327643382561	1684.6917	-386.58838	501.0	2.31784987449646	3.609602451324463	-2.5527944564819336	7784.244140625	37.41015625	2.693802833557129	49.0
193	-10.241028594970704	588.5343660314154	1686.8112	-383.1685	501.0	0.07289084792137146	0.46231603622436523	-0.17220355570316315	0.7742004990577698	14.212320327758789	2.3167638778686523	49.0
194	32.32945251464844	592.9374334615752	1675.4722	-369.10706	513.425	-0.371970534324646	-0.34698545932769775	0.2620620131492615	0.30093520879745483	0.405883252620697	0.4131637215614319	49.0
195	8.769564819335937	641.2927958428974	2656.152	-371.80737	501.0	-0.33883869647979736	-0.33880987763404846	0.22317971289157867	0.28575655817985535	0.005956441164016724	0.039555951952934265	49.0
196	-87.03456420898438	405.2425662489073	684.95233	-368.9471	501.0	-0.32832130789756775	-0.3281756639480591	0.2101658135652542	0.30642396211624146	0.0017609596252441406	0.015213176608085632	49.0
197	-54.38919677734375	612.2415781372579	2676.4927	-364.98633	501.0	-0.37836384773254395	-0.3851015567779541	0.2607462406158447	0.2726423144340515	0.0033521652221679688	0.04713177680969238	49.0
198	109.65919189453125	618.7480707040629	1681.6735	-386.72638	501.0	4.991199493408203	4.089848518371582	-4.359470367431641	7771.697265625	51.74267578125	4.617719650268555	49.0
199	295.35107421875	697.757694332352	1702.2137	-392.58868	501.025	15.602123260498047	15.028992652893066	-15.124687194824219	15401.9248046875	109.6845703125	10.775245666503906	49.0
200	34.05819091796875	603.9640717791084	1678.1512	-379.68854	501.025	7.623549938201904	7.455559730529785	-7.405500888824463	7762.58984375	65.79296875	7.9272541999816895	49.0
201	50.390081787109374	651.3528997402253	1681.0702	-377.24936	501.025	0.7574969530105591	-0.5476233959197998	0.38891664147377014	0.9841768741607666	60.556854248046875	7.8145856857299805	49.0
202	22.2237060546875	519.6640741863921	1694.0911	-388.72885	501.0	-0.34703943133354187	-0.3205103278160095	0.22999122738838196	0.28854861855506897	0.5380153656005859	0.1752648651599884	49.0
203	37.56533203125	748.1231182098304	2662.4907	-374.06848	501.025	-0.3646062910556793	-0.371532678604126	0.250117689371109	0.268100768327713	0.005325794219970703	0.045440658926963806	49.0
204	365.9644287109375	975.5967404619595	3685.0898	-585.4191	513.425	2.1918630599975586	4.643768310546875	-2.4372825622558594	7780.162109375	43.5400390625	2.693753242492676	49.0
205	79.62122192382813	646.2111110155876	1680.7274	-363.6927	501.0	7.462312698364258	7.412196159362793	-7.454276084899902	7762.39111328125	16.86181640625	4.99034309387207	49.0
206	32.47364501953125	560.3275827585146	1667.3269	-368.97275	501.0	2.2394912242889404	0.7747539281845093	-0.8277193903923035	4.185050964355469	57.15912628173828	6.637693881988525	49.0
207	8.587579345703125	752.1472262795363	3656.636	-371.3338	501.075	5.089775562286377	3.479077100753784	-3.726712942123413	7773.001953125	25.4453125	2.867034912109375	49.0
208	38.98660888671875	683.9365833174886	2661.128	-359.67233	501.025	2.5062308311462402	1.1943771839141846	-1.2867462635040283	5.4482197761535645	19.174819946289062	2.5497939586639404	49.0
209	-79.31365966796875	411.0517759358303	686.68805	-377.91144	513.425	0.30005329847335815	-0.37412863969802856	0.22462809085845947	0.5459516644477844	4.822909355163574	1.5072828531265259	49.0
210	3.36649169921875	679.7783462276509	2682.0679	-387.59158	501.05	-0.352152943611145	-0.3646671772003174	0.25527989864349365	0.26785510778427124	0.27786844968795776	0.030737653374671936	49.0
211	55.568505859375	654.8497537603569	2633.8086	-382.2308	501.0	-0.2791406214237213	-0.27497002482414246	0.16736628115177155	0.2984546720981598	0.012743860483169556	0.09694640338420868	49.0
212	-34.14173889160156	489.8496197814182	1666.9487	-379.91113	501.025	-0.2840772569179535	-0.2826356291770935	0.16942058503627777	0.3036503195762634	0.0014474987983703613	0.0001865476369857788	49.0
213	69.61278686523437	715.3975817683479	1696.2684	-355.1312	501.0	-0.20312905311584473	-0.19996050000190735	0.08042202889919281	0.3214384615421295	0.008686453104019165	0.08963930606842041	49.0
214	57.052978515625	560.7646119362383	1694.329	-366.21143	513.375	-0.3073670268058777	-0.30530136823654175	0.1895609200000763	0.2964650094509125	0.012133181095123291	0.10335054248571396	49.0
215	17.877499389648438	599.239622354864	1691.0288	-376.371	501.0	3.4822723865509033	1.899410367012024	-2.046372175216675	7785.7890625	37.17578125	2.227390766143799	49.0
216	16.240667724609374	572.6823508717551	1677.0692	-383.87088	501.0	0.5293248891830444	0.08867929875850677	-0.1961955726146698	0.7811859250068665	9.86939525604248	1.7260165214538574	49.0
217	269.990185546875	850.1231381394109	2651.5488	-370.0129	501.0	-0.2557281255722046	-0.31446170806884766	0.1859949231147766	0.3364703953266144	0.400675505399704	0.38114285469055176	49.0
218	-134.0003173828125	430.30731750691854	1678.3682	-376.7521	501.025	-0.216887965798378	-0.21123087406158447	0.10699143260717392	0.3037678003311157	0.008340239524841309	0.07041343301534653	49.0
219	-87.56255493164062	390.39995517417776	713.56915	-356.17053	513.475	2.072171211242676	3.4989962577819824	-2.261708974838257	7786.49755859375	35.2802734375	2.375126600265503	49.0
220	119.47559814453125	663.2890018687178	1656.0295	-381.81058	501.025	-0.43468064069747925	0.5196797251701355	0.2766544818878174	0.7603039741516113	6.444244861602783	1.8843942880630493	49.0
221	-114.49542236328125	451.18262654938303	1651.2291	-364.61087	501.0	-0.3052511215209961	-0.3236972689628601	0.2108297348022461	0.3392454981803894	0.5857507586479187	0.1096314936876297	49.0
222	60.017529296875	567.5017841381647	1657.9501	-376.34955	501.0	-0.2687126398086548	-0.269345760345459	0.1548154056072235	0.2921077609062195	0.004781007766723633	0.05949701368808746	49.0
223	-87.30709838867188	468.42414006965953	1661.6105	-387.20956	501.025	-0.20091146230697632	-0.1929619312286377	0.07517872750759125	0.31985896825790405	0.006660431623458862	0.0797787606716156	49.0
224	-60.2665771484375	593.8058184288867	2655.4111	-360.06824	513.45	-0.2716003656387329	-0.27498602867126465	0.15467533469200134	0.31702643632888794	0.007371872663497925	0.07556001096963882	49.0
225	-87.11064453125	406.34097442911167	704.65314	-361.90726	501.025	-0.30229002237319946	-0.30271708965301514	0.1826992928981781	0.29423338174819946	0.0013373792171478271	0.025606274604797363	49.0
226	419.808740234375	939.9830317617441	2704.3528	-388.08673	501.0	-0.23907412588596344	-0.23641839623451233	0.11335338652133942	0.3446139395236969	0.00559958815574646	0.07187004387378693	49.0
227	-119.3739990234375	528.941561044318	1685.2892	-369.08963	501.0	-0.21778634190559387	-0.21796086430549622	0.09450305998325348	0.30329954624176025	0.0005510151386260986	0.017267227172851562	49.0
228	141.67320556640624	902.6669374691863	3640.6887	-361.58923	501.0	-0.36042314767837524	-0.36267346143722534	0.23526710271835327	0.2516552209854126	0.023167133331298828	0.13856826722621918	49.0
229	94.37069091796874	705.8771139511466	1739.8698	-607.1198	513.475	-0.27583685517311096	-0.26935112476348877	0.15003632009029388	0.3184823989868164	0.007896989583969116	0.08752672374248505	49.0
230	28.3177001953125	632.0563859340399	1701.2292	-365.4706	501.0	-0.27988746762275696	-0.27985382080078125	0.15610602498054504	0.29998165369033813	0.00015181303024291992	0.005280792713165283	49.0
231	203.75362548828124	769.659567601157	2657.7087	-390.8715	501.0	-0.28391003608703613	-0.2840706408023834	0.15895695984363556	0.3039456903934479	0.0006046295166015625	0.004078015685081482	49.0
232	-117.6859375	595.3949949403337	2666.6277	-373.95154	501.0	-0.3135264813899994	-0.3143143653869629	0.18452326953411102	0.3064444065093994	0.0012326836585998535	0.028387293219566345	49.0
233	278.9712890625	907.2410649876911	3677.028	-372.7705	501.0	8.057027816772461	6.345756530761719	-6.798722267150879	7763.68505859375	59.67919921875	6.985124111175537	49.0
234	174.45819091796875	664.6561517055266	1675.1262	-373.77344	501.0	0.6257995367050171	0.8170458078384399	-0.6811625361442566	1.4765534400939941	59.61747741699219	6.105794906616211	49.0
235	129.3406494140625	657.4595044563581	1699.2256	-377.77417	501.05	-0.32008349895477295	-0.2590564489364624	0.21671809256076813	0.32477372884750366	1.085787296295166	0.9016103148460388	49.0
236	78.2019775390625	611.3927542913801	1671.3655	-385.9344	501.0	-0.2901073694229126	-0.29676568508148193	0.182627871632576	0.2945212125778198	0.0062094032764434814	0.0053939372301101685	49.0
237	-39.41285400390625	703.5781761822918	2690.3047	-377.19443	501.0	-0.20291239023208618	-0.20218956470489502	0.08409711718559265	0.3197475075721741	0.009859472513198853	0.10090532898902893	49.0
238	-22.542196655273436	636.165583790887	2645.5054	-387.89398	501.0	-0.29090386629104614	-0.29277342557907104	0.17582224309444427	0.3430575132369995	0.0074555277824401855	0.08657161891460419	49.0
239	126.9191162109375	658.6626602442254	1706.2656	-366.05478	513.45	-0.22133596241474152	-0.21980224549770355	0.09659183770418167	0.3100680112838745	0.005741387605667114	0.08034227043390274	49.0
240	85.19406127929688	650.4868176988678	2664.3452	-362.7741	501.0	-0.23632386326789856	-0.2370309680700302	0.11244873702526093	0.31129342317581177	0.0005431771278381348	0.015382885932922363	49.0
241	159.69012451171875	767.8791897167158	1714.8444	-364.0957	501.0	3.0745186805725098	2.51800537109375	-2.5654027462005615	7784.943359375	37.1943359375	2.672368288040161	49.0
242	139.15087890625	761.808046688928	2668.804	-354.4765	501.0	0.752098798751831	0.281591534614563	-0.39292195439338684	0.9983348846435547	9.631975173950195	2.09804368019104	49.0
243	63.79493408203125	612.2069298856393	1669.8032	-366.2174	501.0	-0.1943923681974411	-0.24297717213630676	0.14318884909152985	0.31494688987731934	0.6142486333847046	0.5523018836975098	49.0
244	7.807757568359375	712.3412103760388	2644.4834	-382.2171	501.025	-0.19279929995536804	-0.19220897555351257	0.0841294527053833	0.3080061376094818	0.008982688188552856	0.06581816077232361	49.0
245	-13.22803955078125	540.7482316198547	1668.2438	-375.39645	501.025	-0.25804951786994934	-0.2580854892730713	0.14522606134414673	0.3013662099838257	0.004920005798339844	0.05499976873397827	49.0
246	214.8556640625	765.8376133358821	2660.963	-372.51584	501.0	-0.30577605962753296	-0.3022201955318451	0.18361152708530426	0.288618266582489	0.0026755332946777344	0.039125457406044006	49.0
247	-57.97548217773438	486.4002981084613	1670.5029	-360.15717	501.0	-0.20474106073379517	-0.19429326057434082	0.07982750982046127	0.29898983240127563	0.010210692882537842	0.10240141302347183	49.0
248	-48.868377685546875	482.9551221386931	1720.5441	-375.65598	513.475	-0.2924852967262268	-0.2946265935897827	0.17286503314971924	0.3074047565460205	0.009398490190505981	0.08956380188465118	49.0
249	4.993768310546875	677.8165681067408	2654.9243	-394.33582	501.0	-0.21746931970119476	-0.2089531421661377	0.09293217211961746	0.3154701590538025	0.006305575370788574	0.07884430140256882	49.0
250	-11.941253662109375	548.0369285002608	1666.924	-367.47562	501.0	-0.22200417518615723	-0.22243840992450714	0.09603577852249146	0.3381933271884918	0.00017273426055908203	0.0013416707515716553	49.0
251	-84.633642578125	516.7062995551729	1674.4445	-387.91525	501.0	-0.2418186366558075	-0.24355968832969666	0.11617795377969742	0.325173556804657	0.0007107853889465332	0.01997648924589157	49.0
252	254.61953125	796.8983624026341	2673.025	-369.85623	501.025	2.199050188064575	2.7403011322021484	-2.301973342895508	7788.3857421875	34.0537109375	2.4158873558044434	49.0
253	169.2577392578125	674.2977828823108	2352.4927	-367.51688	513.45	0.48146650195121765	0.4694983959197998	-0.5689699649810791	0.8381151556968689	7.847713947296143	1.7201061248779297	49.0
254	5.830344390869141	598.3351485580636	1685.4425	-383.39783	501.0	-0.21948492527008057	-0.21375888586044312	0.14603963494300842	0.32233256101608276	0.5933292508125305	0.7197375297546387	49.0
255	123.14197998046875	581.8469300426015	1680.6823	-395.89755	501.0	-0.2841619849205017	-0.2867591381072998	0.18631751835346222	0.29008036851882935	0.012335598468780518	0.03472219407558441	49.0
256	35.99654541015625	600.4020111558588	1682.0223	-381.8373	501.0	-0.2065572440624237	-0.20802684128284454	0.09621700644493103	0.31249240040779114	0.006765455007553101	0.08337342739105225	49.0
257	60.104217529296875	756.9038248020682	2682.422	-373.01834	501.0	-0.1759302169084549	-0.17834636569023132	0.059194743633270264	0.31917834281921387	0.0026225745677948	0.04187305271625519	49.0
258	69.1462890625	645.5982690497242	1679.7816	-359.1785	501.0	-0.23728284239768982	-0.23810118436813354	0.1160268485546112	0.2870761752128601	0.004192918539047241	0.05773460865020752	49.0
