timestamp,interval_count,total_count,cpu_percent
2025-07-27T20:01:05.446281,4,437,5.0
2025-07-27T20:01:05.946513,3,440,4.8
2025-07-27T20:01:06.446712,4,444,5.6
2025-07-27T20:01:06.946992,3,447,4.9
2025-07-27T20:01:07.447209,3,450,4.6
2025-07-27T20:01:07.947439,4,454,5.0
2025-07-27T20:01:08.447668,4,458,9.9
2025-07-27T20:01:08.947949,4,462,7.0
2025-07-27T20:01:09.448225,4,466,7.4
2025-07-27T20:01:09.948562,3,469,7.1
2025-07-27T20:01:10.448825,4,473,7.4
2025-07-27T20:01:10.949181,2,475,6.8
2025-07-27T20:01:11.449444,3,478,5.0
2025-07-27T20:01:11.949755,3,481,4.8
2025-07-27T20:01:12.450066,3,484,4.8
2025-07-27T20:01:12.950364,2,486,4.6
2025-07-27T20:01:13.450657,3,489,4.6
2025-07-27T20:01:13.950860,4,493,4.9
2025-07-27T20:01:14.451385,2,495,3.9
